timestamp,capacity_wh,power_watts,temperature,humidity,cloud_cover,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_minutes,hour,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,in_solar_window,effective_sunshine,capacity_lag_1h,capacity_lag_3h,capacity_lag_6h,capacity_lag_12h,capacity_lag_24h,capacity_rolling_6h,capacity_rolling_24h,power_rolling_6h,power_rolling_24h,radiation_rolling_6h,capacity_change,capacity_next_hour
2025-07-09 03:00:00,1504.0,49.800000000000004,11.9,94,98,0.0,0.0,0.0,0.0,3,2,7,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1520.0,1552.0,1600.0,1600.0,1376.0,1546.6666666666667,1540.6666666666667,49.86111111111111,47.71388888888888,0.0,-16.0,1488.0
2025-07-09 04:00:00,1488.0,46.699999999999996,11.9,95,100,0.0,0.0,0.0,0.0,4,2,7,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1504.0,1520.0,1600.0,1600.0,1360.0,1528.0,1546.0,49.31388888888889,47.753125000000004,0.0,-16.0,1472.0
2025-07-09 05:00:00,1472.0,46.574999999999996,11.9,96,100,4.0,0.0,4.0,0.0,5,2,7,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1488.0,1520.0,1584.0,1600.0,1360.0,1509.3333333333333,1550.6666666666667,48.74861111111111,47.77986111111111,0.6666666666666666,-16.0,1424.0
2025-07-09 06:00:00,1424.0,46.699999999999996,12.1,96,53,52.0,19.0,33.0,1613.61,6,2,7,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1472.0,1504.0,1552.0,1600.0,1360.0,1488.0,1553.3333333333333,48.21805555555556,47.80277777777778,9.333333333333334,-48.0,1344.0
2025-07-09 07:00:00,1344.0,46.699999999999996,12.7,90,38,133.0,57.0,76.0,3600.0,7,2,7,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,3600.0,1424.0,1488.0,1520.0,1600.0,1392.0,1458.6666666666667,1551.3333333333333,47.71805555555556,47.81875,31.5,-80.0,1248.0
2025-07-09 08:00:00,1248.0,46.68333333333334,13.6,87,100,289.0,177.0,112.0,3600.0,8,2,7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,3600.0,1344.0,1472.0,1520.0,1600.0,1440.0,1413.3333333333333,1543.3333333333333,47.19305555555555,47.820138888888884,79.66666666666667,-96.0,1168.0
2025-07-09 09:00:00,1168.0,46.75833333333333,13.6,89,100,112.0,0.0,112.0,0.0,9,2,7,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,0.0,1248.0,1424.0,1504.0,1600.0,1584.0,1357.3333333333333,1526.0,46.68611111111111,47.81145833333333,98.33333333333333,-80.0,1104.0
2025-07-09 10:00:00,1104.0,46.89166666666667,14.8,79,100,267.0,22.0,245.0,0.0,10,2,7,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,0.0,1168.0,1344.0,1488.0,1600.0,1600.0,1293.3333333333333,1505.3333333333333,46.71805555555556,47.79340277777778,142.83333333333334,-64.0,1120.0
2025-07-09 11:00:00,1120.0,47.166666666666664,15.6,74,82,410.0,139.0,271.0,3418.13,11,2,7,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,3418.13,1104.0,1248.0,1472.0,1584.0,1600.0,1234.6666666666667,1485.3333333333333,46.81666666666667,47.79652777777778,210.5,16.0,1088.0
2025-07-09 12:00:00,1088.0,47.19166666666666,16.5,68,59,572.0,349.0,223.0,3600.0,12,2,7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1120.0,1168.0,1424.0,1552.0,1600.0,1178.6666666666667,1464.0,46.89861111111111,47.80104166666666,297.1666666666667,-32.0,1040.0
2025-07-09 13:00:00,1040.0,47.225,17.5,61,51,677.0,475.0,202.0,3600.0,13,2,7,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1088.0,1104.0,1344.0,1520.0,1600.0,1128.0,1440.6666666666667,46.986111111111114,47.80694444444444,387.8333333333333,-48.0,992.0
2025-07-09 14:00:00,992.0,47.21666666666667,17.7,58,54,564.0,321.0,243.0,3600.0,14,2,7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,1040.0,1120.0,1248.0,1520.0,1600.0,1085.3333333333333,1415.3333333333333,47.074999999999996,47.81527777777777,433.6666666666667,-48.0,928.0
2025-07-09 15:00:00,928.0,51.875,18.1,56,44,522.0,314.0,208.0,3600.0,15,2,7,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,992.0,1088.0,1168.0,1504.0,1600.0,1045.3333333333333,1387.3333333333333,47.92777777777778,48.006944444444436,502.0,-64.0,832.0
2025-07-09 16:00:00,832.0,46.90833333333333,18.6,54,45,519.0,350.0,169.0,3600.0,16,2,7,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,928.0,1040.0,1104.0,1488.0,1600.0,1000.0,1355.3333333333333,47.93055555555555,47.99166666666667,544.0,-96.0,752.0
2025-07-09 17:00:00,752.0,46.666666666666664,18.3,55,58,361.0,212.0,149.0,3600.0,17,2,7,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,832.0,992.0,1120.0,1472.0,1600.0,938.6666666666666,1320.0,47.84722222222222,47.97465277777778,535.8333333333334,-80.0,656.0
2025-07-09 18:00:00,656.0,46.71666666666667,18.1,56,46,275.0,161.0,114.0,3600.0,18,2,7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,752.0,928.0,1088.0,1424.0,1600.0,866.6666666666666,1280.6666666666667,47.768055555555556,47.96284722222222,486.3333333333333,-96.0,576.0
2025-07-09 19:00:00,576.0,46.84166666666667,17.7,60,34,166.0,87.0,79.0,3600.0,19,2,7,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,656.0,832.0,1040.0,1344.0,1600.0,789.3333333333334,1238.0,47.70416666666666,47.96111111111111,401.1666666666667,-80.0,464.0
2025-07-09 20:00:00,464.0,46.60833333333333,16.4,68,56,70.0,31.0,39.0,3408.23,20,2,7,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,576.0,752.0,992.0,1248.0,1600.0,701.3333333333334,1190.6666666666667,47.60277777777778,47.93819444444444,318.8333333333333,-112.0,336.0
2025-07-09 21:00:00,336.0,46.300000000000004,15.1,74,100,6.0,1.0,5.0,0.0,21,2,7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,464.0,656.0,928.0,1168.0,1600.0,602.6666666666666,1138.0,46.673611111111114,47.78715277777778,232.83333333333334,-128.0,208.0
2025-07-09 22:00:00,208.0,47.00833333333333,14.4,78,41,0.0,0.0,0.0,0.0,22,2,7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,336.0,576.0,832.0,1104.0,1600.0,498.6666666666667,1080.0,46.69027777777777,47.663194444444436,146.33333333333334,-128.0,160.0
2025-07-09 23:00:00,160.0,49.61666666666667,13.9,83,100,0.0,0.0,0.0,0.0,23,2,7,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0.0,208.0,464.0,752.0,1120.0,1584.0,400.0,1020.6666666666666,47.18194444444444,47.64861111111111,86.16666666666667,-48.0,160.0
2025-07-10 00:00:00,160.0,49.60833333333333,13.4,87,100,0.0,0.0,0.0,0.0,0,3,7,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,336.0,656.0,1088.0,1552.0,317.3333333333333,962.6666666666666,47.66388888888889,47.63715277777778,40.333333333333336,0.0,160.0
2025-07-10 01:00:00,160.0,49.61666666666667,12.9,91,100,0.0,0.0,0.0,0.0,1,3,7,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,208.0,576.0,1040.0,1520.0,248.0,906.0,48.12638888888889,47.63368055555555,12.666666666666666,0.0,160.0
2025-07-10 02:00:00,160.0,49.541666666666664,12.5,91,100,0.0,0.0,0.0,0.0,2,3,7,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,464.0,992.0,1520.0,197.33333333333334,849.3333333333334,48.61527777777778,47.62152777777778,1.0,0.0,160.0
2025-07-10 03:00:00,160.0,51.65,12.7,93,100,0.0,0.0,0.0,0.0,3,3,7,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,336.0,928.0,1504.0,168.0,793.3333333333334,49.506944444444436,47.69861111111111,0.0,0.0,160.0
2025-07-10 04:00:00,160.0,45.65833333333333,12.4,97,86,0.0,0.0,0.0,0.0,4,3,7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,208.0,832.0,1488.0,160.0,738.0,49.28194444444444,47.65520833333334,0.0,0.0,160.0
2025-07-10 05:00:00,160.0,45.81666666666666,12.1,98,65,11.0,2.0,9.0,0.0,5,3,7,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,752.0,1472.0,160.0,683.3333333333334,48.64861111111111,47.62361111111111,1.8333333333333333,0.0,160.0
2025-07-10 06:00:00,160.0,45.90833333333333,13.0,95,31,73.0,19.0,54.0,1655.87,6,3,7,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,656.0,1424.0,160.0,630.6666666666666,48.03194444444444,47.590624999999996,14.0,0.0,176.0
2025-07-10 07:00:00,176.0,45.90833333333333,13.6,90,27,184.0,81.0,103.0,3600.0,7,3,7,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,3600.0,160.0,160.0,160.0,576.0,1344.0,162.66666666666666,582.0,47.413888888888884,47.55763888888888,44.666666666666664,16.0,192.0
2025-07-10 08:00:00,192.0,46.083333333333336,14.8,81,16,368.0,263.0,105.0,3600.0,8,3,7,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,3600.0,176.0,160.0,160.0,464.0,1248.0,168.0,538.0,46.8375,47.53263888888889,106.0,16.0,336.0
2025-07-10 09:00:00,336.0,46.56666666666666,15.9,68,4,537.0,421.0,116.0,3600.0,9,3,7,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,3600.0,192.0,160.0,160.0,336.0,1168.0,197.33333333333334,503.3333333333333,45.99027777777778,47.52465277777778,195.5,144.0,576.0
2025-07-10 10:00:00,576.0,47.050000000000004,17.1,58,5,673.0,560.0,113.0,3600.0,10,3,7,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,3600.0,336.0,176.0,160.0,208.0,1104.0,266.6666666666667,481.3333333333333,46.22222222222222,47.53125,307.6666666666667,240.0,640.0
2025-07-10 11:00:00,640.0,46.98333333333333,18.2,52,3,782.0,666.0,116.0,3600.0,11,3,7,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,3600.0,576.0,192.0,160.0,160.0,1120.0,346.6666666666667,461.3333333333333,46.416666666666664,47.52361111111111,436.1666666666667,64.0,608.0
2025-07-10 12:00:00,608.0,46.824999999999996,19.1,51,15,842.0,727.0,115.0,3600.0,12,3,7,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,640.0,336.0,160.0,160.0,1088.0,421.3333333333333,441.3333333333333,46.569444444444436,47.50833333333333,564.3333333333334,-32.0,560.0
2025-07-10 13:00:00,560.0,46.6,19.9,49,22,842.0,701.0,141.0,3600.0,13,3,7,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,608.0,576.0,176.0,160.0,1040.0,485.3333333333333,421.3333333333333,46.68472222222223,47.48229166666667,674.0,-48.0,512.0
2025-07-10 14:00:00,512.0,46.65,20.6,43,33,813.0,660.0,153.0,3600.0,14,3,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,560.0,640.0,192.0,160.0,992.0,538.6666666666666,401.3333333333333,46.77916666666667,47.45868055555556,748.1666666666666,-48.0,464.0
2025-07-10 15:00:00,464.0,46.61666666666667,21.4,40,86,702.0,529.0,173.0,3600.0,15,3,7,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,512.0,608.0,336.0,160.0,928.0,560.0,382.0,46.7875,47.239583333333336,775.6666666666666,-48.0,416.0
2025-07-10 16:00:00,416.0,46.36666666666667,19.5,55,25,358.0,161.0,197.0,3600.0,16,3,7,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,464.0,560.0,576.0,160.0,832.0,533.3333333333334,364.6666666666667,46.673611111111114,47.21701388888889,723.1666666666666,-48.0,320.0
2025-07-10 17:00:00,320.0,46.36666666666667,18.5,69,38,385.0,199.0,186.0,3600.0,17,3,7,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,416.0,512.0,640.0,160.0,752.0,480.0,346.6666666666667,46.570833333333326,47.20451388888889,657.0,-96.0,224.0
2025-07-10 18:00:00,224.0,46.28333333333333,17.8,73,59,296.0,189.0,107.0,3600.0,18,3,7,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,320.0,464.0,608.0,160.0,656.0,416.0,328.6666666666667,46.480555555555554,47.18645833333333,566.0,-96.0,160.0
2025-07-10 19:00:00,160.0,46.25,16.3,81,76,109.0,43.0,66.0,2785.2,19,3,7,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,224.0,416.0,560.0,176.0,576.0,349.3333333333333,311.3333333333333,46.42222222222222,47.16180555555555,443.8333333333333,-64.0,160.0
2025-07-10 20:00:00,160.0,47.35833333333333,15.7,84,73,49.0,18.0,31.0,1951.78,20,3,7,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,320.0,512.0,192.0,464.0,290.6666666666667,298.6666666666667,46.54027777777778,47.19305555555555,316.5,0.0,160.0
2025-07-10 21:00:00,160.0,49.19166666666666,14.8,92,37,4.0,0.0,4.0,0.0,21,3,7,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,224.0,464.0,336.0,336.0,240.0,291.3333333333333,46.96944444444444,47.31354166666666,200.16666666666666,0.0,160.0
2025-07-10 22:00:00,160.0,49.25833333333333,14.2,94,50,0.0,0.0,0.0,0.0,22,3,7,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,416.0,576.0,208.0,197.33333333333334,289.3333333333333,47.451388888888886,47.40729166666667,140.5,0.0,160.0
2025-07-10 23:00:00,160.0,49.25833333333333,13.8,95,92,0.0,0.0,0.0,0.0,23,3,7,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,320.0,640.0,160.0,170.66666666666666,289.3333333333333,47.93333333333333,47.39236111111111,76.33333333333333,0.0,160.0
2025-07-11 00:00:00,160.0,49.074999999999996,13.7,98,100,0.0,0.0,0.0,0.0,0,4,7,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,224.0,608.0,160.0,160.0,289.3333333333333,48.39861111111111,47.37013888888888,27.0,0.0,160.0
2025-07-11 01:00:00,160.0,49.19166666666666,13.4,99,100,0.0,0.0,0.0,0.0,1,4,7,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,560.0,160.0,160.0,289.3333333333333,48.888888888888886,47.35243055555555,8.833333333333334,0.0,160.0
2025-07-11 02:00:00,160.0,49.14166666666667,12.9,99,87,0.0,0.0,0.0,0.0,2,4,7,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,512.0,160.0,160.0,289.3333333333333,49.18611111111111,47.335763888888884,0.6666666666666666,0.0,160.0
2025-07-11 03:00:00,160.0,49.291666666666664,12.4,99,91,0.0,0.0,0.0,0.0,3,4,7,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,464.0,160.0,160.0,289.3333333333333,49.20277777777778,47.237500000000004,0.0,0.0,160.0
2025-07-11 04:00:00,160.0,46.23333333333333,12.2,99,98,0.0,0.0,0.0,0.0,4,4,7,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,416.0,160.0,160.0,289.3333333333333,48.69861111111111,47.26145833333333,0.0,0.0,160.0
2025-07-11 05:00:00,160.0,45.958333333333336,12.4,98,100,7.0,0.0,7.0,0.0,5,4,7,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,320.0,160.0,160.0,289.3333333333333,48.14861111111111,47.26736111111111,1.1666666666666667,0.0,160.0
2025-07-11 06:00:00,160.0,46.125,12.6,97,100,33.0,0.0,33.0,0.0,6,4,7,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,160.0,160.0,160.0,224.0,160.0,160.0,289.3333333333333,47.65694444444444,47.27638888888888,6.666666666666667,0.0,160.0
2025-07-11 07:00:00,160.0,45.975,13.1,92,100,99.0,11.0,88.0,0.0,7,4,7,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,0.0,160.0,160.0,160.0,160.0,176.0,160.0,288.6666666666667,47.12083333333334,47.27916666666667,23.166666666666668,0.0,160.0
2025-07-11 08:00:00,160.0,45.93333333333334,13.7,93,100,133.0,0.0,133.0,0.0,8,4,7,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,0.0,160.0,160.0,160.0,160.0,192.0,160.0,287.3333333333333,46.58611111111111,47.272916666666674,45.333333333333336,0.0,176.0
2025-07-11 09:00:00,176.0,46.041666666666664,14.8,87,98,274.0,30.0,244.0,0.0,9,4,7,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,0.0,160.0,160.0,160.0,160.0,336.0,162.66666666666666,280.6666666666667,46.044444444444444,47.25104166666666,91.0,16.0,288.0
2025-07-11 10:00:00,288.0,47.03333333333333,16.3,77,45,487.0,264.0,223.0,3600.0,10,4,7,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,3600.0,176.0,160.0,160.0,160.0,576.0,184.0,268.6666666666667,46.17777777777778,47.25034722222222,172.16666666666666,112.0,320.0
2025-07-11 11:00:00,320.0,47.09166666666667,17.2,72,46,596.0,373.0,223.0,3600.0,11,4,7,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,3600.0,288.0,160.0,160.0,160.0,640.0,210.66666666666666,255.33333333333334,46.36666666666667,47.254861111111104,270.3333333333333,32.0,288.0
2025-07-11 12:00:00,288.0,47.275,18.6,64,98,620.0,373.0,247.0,3600.0,12,4,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,320.0,176.0,160.0,160.0,608.0,232.0,242.0,46.55833333333334,47.27361111111111,368.1666666666667,-32.0,240.0
2025-07-11 13:00:00,240.0,47.21666666666667,19.8,58,99,715.0,483.0,232.0,3600.0,13,4,7,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,288.0,288.0,160.0,160.0,560.0,245.33333333333334,228.66666666666666,46.76527777777778,47.299305555555556,470.8333333333333,-48.0,192.0
2025-07-11 14:00:00,192.0,47.458333333333336,20.3,55,85,729.0,579.0,150.0,3600.0,14,4,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0.0,240.0,320.0,160.0,160.0,512.0,250.66666666666666,215.33333333333334,47.019444444444446,47.332986111111104,570.1666666666666,-48.0,176.0
